location,date,variant,num_sequences,perc_sequences,num_sequences_total
France,2021-01-04,B.1.367,14,3.17,442
France,2021-01-04,B.1.177,55,12.44,442
France,2021-01-04,Beta,7,1.58,442
France,2021-01-04,Alpha,79,17.87,442
France,2021-01-04,Gamma,0,0.0,442
France,2021-01-04,Delta,0,0.0,442
France,2021-01-04,Kappa,0,0.0,442
France,2021-01-04,Epsilon,0,0.0,442
France,2021-01-04,Eta,0,0.0,442
France,2021-01-04,Iota,0,0.0,442
France,2021-01-04,Lambda,0,0.0,442
France,2021-01-04,B.1.621,0,0.0,442
France,2021-01-04,S:677P.Pelican,,,442
France,2021-01-04,S:677H.Robin1,,,442
France,2021-01-04,others,56,12.67,442
France,2021-01-04,non_who,356,80.55,442
France,2021-01-11,B.1.160,224,33.68,665
France,2021-01-11,B.1.620,0,0.0,665
France,2021-01-11,B.1.258,39,5.86,665
France,2021-01-11,B.1.221,10,1.5,665
France,2021-01-11,B.1.1.302,,,665
France,2021-01-11,B.1.1.277,0,0.0,665
France,2021-01-11,B.1.1.519,0,0.0,665
France,2021-01-11,B.1.367,2,0.3,665
France,2021-01-11,B.1.177,96,14.44,665
France,2021-01-11,Beta,10,1.5,665
France,2021-01-11,Alpha,203,30.53,665
France,2021-01-11,Gamma,0,0.0,665
France,2021-01-11,Delta,0,0.0,665
France,2021-01-11,Kappa,0,0.0,665
France,2021-01-11,Epsilon,0,0.0,665
France,2021-01-11,Eta,2,0.3,665
France,2021-01-11,Iota,0,0.0,665
France,2021-01-11,Lambda,0,0.0,665
France,2021-01-11,B.1.621,0,0.0,665
France,2021-01-11,S:677P.Pelican,,,665
France,2021-01-11,S:677H.Robin1,,,665
France,2021-01-11,others,79,11.89,665
France,2021-01-11,non_who,450,67.67,665
France,2021-01-25,B.1.160,594,29.82,1992
France,2021-01-25,B.1.620,0,0.0,1992
France,2021-01-25,B.1.258,49,2.46,1992
France,2021-01-25,B.1.221,26,1.31,1992
France,2021-01-25,B.1.1.302,,,1992
France,2021-01-25,B.1.1.277,0,0.0,1992
France,2021-01-25,B.1.1.519,2,0.1,1992
France,2021-01-25,B.1.367,0,0.0,1992
France,2021-01-25,B.1.177,283,14.21,1992
France,2021-01-25,Beta,184,9.24,1992
France,2021-01-25,Alpha,578,29.02,1992
France,2021-01-25,Gamma,3,0.15,1992
France,2021-01-25,Delta,0,0.0,1992
France,2021-01-25,Kappa,0,0.0,1992
France,2021-01-25,Epsilon,0,0.0,1992
France,2021-01-25,Eta,4,0.2,1992
France,2021-01-25,Iota,0,0.0,1992
France,2021-01-25,Lambda,0,0.0,1992
France,2021-01-25,B.1.621,0,0.0,1992
France,2021-01-25,S:677P.Pelican,,,1992
France,2021-01-25,S:677H.Robin1,,,1992
France,2021-01-25,others,269,13.49,1992
France,2021-01-25,non_who,1223,61.39,1992
France,2021-02-08,B.1.160,635,16.75,3792
France,2021-02-08,B.1.620,0,0.0,3792
France,2021-02-08,B.1.258,41,1.08,3792
France,2021-02-08,B.1.221,31,0.82,3792
France,2021-02-08,B.1.1.302,,,3792
France,2021-02-08,B.1.1.277,0,0.0,3792
France,2021-02-08,B.1.1.519,13,0.34,3792
France,2021-02-08,B.1.367,2,0.05,3792
France,2021-02-08,B.1.177,331,8.73,3792
France,2021-02-08,Beta,386,10.18,3792
France,2021-02-08,Alpha,1933,50.98,3792
France,2021-02-08,Gamma,10,0.26,3792
France,2021-02-08,Delta,0,0.0,3792
France,2021-02-08,Kappa,0,0.0,3792
France,2021-02-08,Epsilon,2,0.05,3792
France,2021-02-08,Eta,4,0.11,3792
France,2021-02-08,Iota,0,0.0,3792
France,2021-02-08,Lambda,0,0.0,3792
France,2021-02-08,B.1.621,0,0.0,3792
France,2021-02-08,S:677P.Pelican,,,3792
France,2021-02-08,S:677H.Robin1,,,3792
France,2021-02-08,others,404,10.65,3792
France,2021-02-08,non_who,1457,38.42,3792
France,2021-02-22,B.1.160,437,15.54,2812
France,2021-02-22,B.1.620,0,0.0,2812
France,2021-02-22,B.1.258,21,0.75,2812
France,2021-02-22,B.1.221,22,0.78,2812
France,2021-02-22,B.1.1.302,,,2812
France,2021-02-22,B.1.1.277,0,0.0,2812
France,2021-02-22,B.1.1.519,7,0.25,2812
France,2021-02-22,B.1.367,5,0.18,2812
France,2021-02-22,B.1.177,258,9.17,2812
France,2021-02-22,Beta,331,11.77,2812
France,2021-02-22,Alpha,1320,46.94,2812
France,2021-02-22,Gamma,8,0.28,2812
France,2021-02-22,Delta,0,0.0,2812
France,2021-02-22,Kappa,1,0.04,2812
France,2021-02-22,Epsilon,2,0.07,2812
France,2021-02-22,Eta,8,0.28,2812
France,2021-02-22,Iota,0,0.0,2812
France,2021-02-22,Lambda,0,0.0,2812
France,2021-02-22,B.1.621,0,0.0,2812
France,2021-02-22,S:677P.Pelican,,,2812
France,2021-02-22,S:677H.Robin1,,,2812
France,2021-02-22,others,392,13.95,2812
France,2021-02-22,non_who,1142,40.62,2812
France,2021-03-08,B.1.160,373,9.31,4005
France,2021-03-08,B.1.620,2,0.05,4005
France,2021-03-08,B.1.258,10,0.25,4005
France,2021-03-08,B.1.221,19,0.47,4005
France,2021-03-08,B.1.1.302,,,4005
France,2021-03-08,B.1.1.277,0,0.0,4005
France,2021-03-08,B.1.1.519,5,0.12,4005
France,2021-03-08,B.1.367,5,0.12,4005
France,2021-03-08,B.1.177,205,5.12,4005
France,2021-03-08,Beta,325,8.11,4005
France,2021-03-08,Alpha,2668,66.62,4005
France,2021-03-08,Gamma,25,0.62,4005
France,2021-03-08,Delta,0,0.0,4005
France,2021-03-08,Kappa,0,0.0,4005
France,2021-03-08,Epsilon,2,0.05,4005
France,2021-03-08,Eta,19,0.47,4005
France,2021-03-08,Iota,0,0.0,4005
France,2021-03-08,Lambda,0,0.0,4005
France,2021-03-08,B.1.621,0,0.0,4005
France,2021-03-08,S:677P.Pelican,,,4005
France,2021-03-08,S:677H.Robin1,,,4005
France,2021-03-08,others,347,8.69,4005
France,2021-03-08,non_who,966,24.13,4005
France,2021-03-22,B.1.160,224,3.83,5844
France,2021-03-22,B.1.620,1,0.02,5844
France,2021-03-22,B.1.258,6,0.1,5844
France,2021-03-22,B.1.221,22,0.38,5844
France,2021-03-22,B.1.1.302,,,5844
France,2021-03-22,B.1.1.277,0,0.0,5844
France,2021-03-22,B.1.1.519,7,0.12,5844
France,2021-03-22,B.1.367,0,0.0,5844
France,2021-03-22,B.1.177,129,2.21,5844
France,2021-03-22,Beta,457,7.82,5844
France,2021-03-22,Alpha,4597,78.66,5844
France,2021-03-22,Gamma,49,0.84,5844
France,2021-03-22,Delta,0,0.0,5844
France,2021-03-22,Kappa,0,0.0,5844
France,2021-03-22,Epsilon,0,0.0,5844
France,2021-03-22,Eta,71,1.21,5844
France,2021-03-22,Iota,2,0.03,5844
France,2021-03-22,Lambda,0,0.0,5844
France,2021-03-22,B.1.621,0,0.0,5844
France,2021-03-22,S:677P.Pelican,,,5844
France,2021-03-22,S:677H.Robin1,,,5844
France,2021-03-22,others,279,4.78,5844
France,2021-03-22,non_who,668,11.44,5844
France,2021-04-05,B.1.160,133,2.34,5691
France,2021-04-05,B.1.620,8,0.14,5691
France,2021-04-05,B.1.258,7,0.12,5691
France,2021-04-05,B.1.221,14,0.25,5691
France,2021-04-05,B.1.1.302,,,5691
France,2021-04-05,B.1.1.277,0,0.0,5691
France,2021-04-05,B.1.1.519,1,0.02,5691
France,2021-04-05,B.1.367,2,0.04,5691
France,2021-04-05,B.1.177,65,1.14,5691
France,2021-04-05,Beta,500,8.79,5691
France,2021-04-05,Alpha,4557,80.07,5691
France,2021-04-05,Gamma,43,0.76,5691
France,2021-04-05,Delta,0,0.0,5691
France,2021-04-05,Kappa,0,0.0,5691
France,2021-04-05,Epsilon,0,0.0,5691
France,2021-04-05,Eta,111,1.95,5691
France,2021-04-05,Iota,1,0.02,5691
France,2021-04-05,Lambda,0,0.0,5691
France,2021-04-05,B.1.621,0,0.0,5691
France,2021-04-05,S:677P.Pelican,,,5691
France,2021-04-05,S:677H.Robin1,,,5691
France,2021-04-05,others,249,4.36,5691
France,2021-04-05,non_who,479,8.41,5691
France,2021-04-19,B.1.160,57,1.3,4385
France,2021-04-19,B.1.620,30,0.68,4385
France,2021-04-19,B.1.258,1,0.02,4385
France,2021-04-19,B.1.221,2,0.05,4385
France,2021-04-19,B.1.1.302,,,4385
France,2021-04-19,B.1.1.277,0,0.0,4385
France,2021-04-19,B.1.1.519,2,0.05,4385
France,2021-04-19,B.1.367,1,0.02,4385
France,2021-04-19,B.1.177,22,0.5,4385
France,2021-04-19,Beta,485,11.06,4385
France,2021-04-19,Alpha,3306,75.39,4385
France,2021-04-19,Gamma,176,4.01,4385
France,2021-04-19,Delta,3,0.07,4385
France,2021-04-19,Kappa,2,0.05,4385
France,2021-04-19,Epsilon,0,0.0,4385
France,2021-04-19,Eta,137,3.12,4385
France,2021-04-19,Iota,1,0.02,4385
France,2021-04-19,Lambda,2,0.05,4385
France,2021-04-19,B.1.621,0,0.0,4385
France,2021-04-19,S:677P.Pelican,,,4385
France,2021-04-19,S:677H.Robin1,,,4385
France,2021-04-19,others,158,3.61,4385
France,2021-04-19,non_who,273,6.23,4385
France,2021-05-03,B.1.160,35,0.89,3920
France,2021-05-03,B.1.620,22,0.56,3920
France,2021-05-03,B.1.258,0,0.0,3920
France,2021-05-03,B.1.221,1,0.03,3920
France,2021-05-03,B.1.1.302,,,3920
France,2021-05-03,B.1.1.277,0,0.0,3920
France,2021-05-03,B.1.1.519,4,0.1,3920
France,2021-05-03,B.1.367,0,0.0,3920
France,2021-05-03,B.1.177,14,0.36,3920
France,2021-05-03,Beta,490,12.5,3920
France,2021-05-03,Alpha,2997,76.45,3920
France,2021-05-03,Gamma,72,1.84,3920
France,2021-05-03,Delta,45,1.15,3920
France,2021-05-03,Kappa,7,0.18,3920
France,2021-05-03,Epsilon,0,0.0,3920
France,2021-05-03,Eta,132,3.37,3920
France,2021-05-03,Iota,1,0.03,3920
France,2021-05-03,Lambda,0,0.0,3920
France,2021-05-03,B.1.621,1,0.03,3920
France,2021-05-03,S:677P.Pelican,,,3920
France,2021-05-03,S:677H.Robin1,,,3920
France,2021-05-03,others,99,2.51,3920
France,2021-05-03,non_who,176,4.48,3920
France,2021-05-17,B.1.160,18,0.62,2918
France,2021-05-17,B.1.620,19,0.65,2918
France,2021-05-17,B.1.258,0,0.0,2918
France,2021-05-17,B.1.221,0,0.0,2918
France,2021-05-17,B.1.1.302,,,2918
France,2021-05-17,B.1.1.277,0,0.0,2918
France,2021-05-17,B.1.1.519,0,0.0,2918
France,2021-05-17,B.1.367,0,0.0,2918
France,2021-05-17,B.1.177,8,0.27,2918
France,2021-05-17,Beta,458,15.7,2918
France,2021-05-17,Alpha,2214,75.87,2918
France,2021-05-17,Gamma,55,1.88,2918
France,2021-05-17,Delta,44,1.51,2918
France,2021-05-17,Kappa,2,0.07,2918
France,2021-05-17,Epsilon,0,0.0,2918
France,2021-05-17,Eta,54,1.85,2918
France,2021-05-17,Iota,0,0.0,2918
France,2021-05-17,Lambda,2,0.07,2918
France,2021-05-17,B.1.621,0,0.0,2918
France,2021-05-17,S:677P.Pelican,,,2918
France,2021-05-17,S:677H.Robin1,,,2918
France,2021-05-17,others,44,1.51,2918
France,2021-05-17,non_who,89,3.05,2918
France,2021-05-31,B.1.160,7,0.27,2637
France,2021-05-31,B.1.620,14,0.53,2637
France,2021-05-31,B.1.258,0,0.0,2637
France,2021-05-31,B.1.221,0,0.0,2637
France,2021-05-31,B.1.1.302,,,2637
France,2021-05-31,B.1.1.277,0,0.0,2637
France,2021-05-31,B.1.1.519,1,0.04,2637
France,2021-05-31,B.1.367,0,0.0,2637
France,2021-05-31,B.1.177,2,0.08,2637
France,2021-05-31,Beta,389,14.75,2637
France,2021-05-31,Alpha,1973,74.82,2637
France,2021-05-31,Gamma,63,2.39,2637
France,2021-05-31,Delta,58,2.2,2637
France,2021-05-31,Kappa,2,0.08,2637
France,2021-05-31,Epsilon,0,0.0,2637
France,2021-05-31,Eta,57,2.16,2637
France,2021-05-31,Iota,1,0.04,2637
France,2021-05-31,Lambda,5,0.19,2637
France,2021-05-31,B.1.621,1,0.04,2637
France,2021-05-31,S:677P.Pelican,,,2637
France,2021-05-31,S:677H.Robin1,,,2637
France,2021-05-31,others,64,2.41,2637
France,2021-05-31,non_who,89,3.37,2637
France,2021-06-14,B.1.160,3,0.15,1966
France,2021-06-14,B.1.620,8,0.41,1966
France,2021-06-14,B.1.258,0,0.0,1966
France,2021-06-14,B.1.221,0,0.0,1966
France,2021-06-14,B.1.1.302,,,1966
France,2021-06-14,B.1.1.277,0,0.0,1966
France,2021-06-14,B.1.1.519,0,0.0,1966
France,2021-06-14,B.1.367,0,0.0,1966
France,2021-06-14,B.1.177,2,0.1,1966
France,2021-06-14,Beta,372,18.92,1966
France,2021-06-14,Alpha,1183,60.17,1966
France,2021-06-14,Gamma,66,3.36,1966
France,2021-06-14,Delta,249,12.67,1966
France,2021-06-14,Kappa,1,0.05,1966
France,2021-06-14,Epsilon,0,0.0,1966
France,2021-06-14,Eta,17,0.86,1966
France,2021-06-14,Iota,0,0.0,1966
France,2021-06-14,Lambda,6,0.31,1966
France,2021-06-14,B.1.621,0,0.0,1966
France,2021-06-14,S:677P.Pelican,,,1966
France,2021-06-14,S:677H.Robin1,,,1966
France,2021-06-14,others,59,3.0,1966
France,2021-06-14,non_who,72,3.66,1966
France,2021-06-28,B.1.160,3,0.17,1754
France,2021-06-28,B.1.620,5,0.29,1754
France,2021-06-28,B.1.258,0,0.0,1754
France,2021-06-28,B.1.221,1,0.06,1754
France,2021-06-28,B.1.1.302,,,1754
France,2021-06-28,B.1.1.277,0,0.0,1754
France,2021-06-28,B.1.1.519,0,0.0,1754
France,2021-06-28,B.1.367,0,0.0,1754
France,2021-06-28,B.1.177,1,0.06,1754
France,2021-06-28,Beta,339,19.33,1754
France,2021-06-28,Alpha,492,28.05,1754
France,2021-06-28,Gamma,129,7.35,1754
France,2021-06-28,Delta,729,41.56,1754
France,2021-06-28,Kappa,0,0.0,1754
France,2021-06-28,Epsilon,0,0.0,1754
France,2021-06-28,Eta,14,0.8,1754
France,2021-06-28,Iota,0,0.0,1754
France,2021-06-28,Lambda,8,0.46,1754
France,2021-06-28,B.1.621,1,0.06,1754
France,2021-06-28,S:677P.Pelican,,,1754
France,2021-06-28,S:677H.Robin1,,,1754
France,2021-06-28,others,32,1.81,1754
France,2021-06-28,non_who,43,2.45,1754
France,2021-07-12,B.1.160,0,0.0,3613
France,2021-07-12,B.1.620,7,0.19,3613
France,2021-07-12,B.1.258,0,0.0,3613
France,2021-07-12,B.1.221,1,0.03,3613
France,2021-07-12,B.1.1.302,,,3613
France,2021-07-12,B.1.1.277,0,0.0,3613
France,2021-07-12,B.1.1.519,0,0.0,3613
France,2021-07-12,B.1.367,1,0.03,3613
France,2021-07-12,B.1.177,1,0.03,3613
France,2021-07-12,Beta,412,11.4,3613
France,2021-07-12,Alpha,622,17.22,3613
France,2021-07-12,Gamma,76,2.1,3613
France,2021-07-12,Delta,2421,67.01,3613
France,2021-07-12,Kappa,0,0.0,3613
France,2021-07-12,Epsilon,1,0.03,3613
France,2021-07-12,Eta,8,0.22,3613
France,2021-07-12,Iota,0,0.0,3613
France,2021-07-12,Lambda,15,0.42,3613
France,2021-07-12,B.1.621,6,0.17,3613
France,2021-07-12,S:677P.Pelican,,,3613
France,2021-07-12,S:677H.Robin1,,,3613
France,2021-07-12,others,42,1.15,3613
France,2021-07-12,non_who,58,1.6,3613
France,2021-07-26,B.1.160,0,0.0,6996
France,2021-07-26,B.1.620,3,0.04,6996
France,2021-07-26,B.1.258,0,0.0,6996
France,2021-07-26,B.1.221,0,0.0,6996
France,2021-07-26,B.1.1.302,,,6996
France,2021-07-26,B.1.1.277,0,0.0,6996
France,2021-07-26,B.1.1.519,0,0.0,6996
France,2021-07-26,B.1.367,0,0.0,6996
France,2021-07-26,B.1.177,0,0.0,6996
France,2021-07-26,Beta,144,2.06,6996
France,2021-07-26,Alpha,443,6.33,6996
France,2021-07-26,Gamma,109,1.56,6996
France,2021-07-26,Delta,6255,89.41,6996
France,2021-07-26,Kappa,0,0.0,6996
France,2021-07-26,Epsilon,0,0.0,6996
France,2021-07-26,Eta,2,0.03,6996
France,2021-07-26,Iota,0,0.0,6996
France,2021-07-26,Lambda,15,0.21,6996
France,2021-07-26,B.1.621,1,0.01,6996
France,2021-07-26,S:677P.Pelican,,,6996
France,2021-07-26,S:677H.Robin1,,,6996
France,2021-07-26,others,24,0.35,6996
France,2021-07-26,non_who,28,0.4,6996
France,2021-08-09,B.1.160,0,0.0,592
France,2021-08-09,B.1.620,0,0.0,592
France,2021-08-09,B.1.258,0,0.0,592
France,2021-08-09,B.1.221,0,0.0,592
France,2021-08-09,B.1.1.302,,,592
France,2021-08-09,B.1.1.277,0,0.0,592
France,2021-08-09,B.1.1.519,0,0.0,592
France,2021-08-09,B.1.367,0,0.0,592
France,2021-08-09,B.1.177,0,0.0,592
France,2021-08-09,Beta,2,0.34,592
France,2021-08-09,Alpha,15,2.53,592
France,2021-08-09,Gamma,41,6.93,592
France,2021-08-09,Delta,532,89.86,592
France,2021-08-09,Kappa,0,0.0,592
France,2021-08-09,Epsilon,0,0.0,592
France,2021-08-09,Eta,0,0.0,592
France,2021-08-09,Iota,0,0.0,592
France,2021-08-09,Lambda,2,0.34,592
France,2021-08-09,B.1.621,0,0.0,592
France,2021-08-09,S:677P.Pelican,,,592
France,2021-08-09,S:677H.Robin1,,,592
France,2021-08-09,others,0,0.0,592
France,2021-08-09,non_who,0,0.0,592
Gambia,2020-08-03,B.1.160,,,241
Gambia,2020-08-03,B.1.620,,,241
Gambia,2020-08-03,B.1.258,,,241
Gambia,2020-08-03,B.1.221,,,241
Gambia,2020-08-03,B.1.1.302,,,241
Gambia,2020-08-03,B.1.1.277,,,241
Gambia,2020-08-03,B.1.1.519,,,241
Gambia,2020-08-03,B.1.367,,,241
Gambia,2020-08-03,B.1.177,,,241
Gambia,2020-08-03,Beta,,,241
Gambia,2020-08-03,Alpha,0,0.0,241
Gambia,2020-08-03,Gamma,,,241
Gambia,2020-08-03,Delta,0,0.0,241
Gambia,2020-08-03,Kappa,,,241
Gambia,2020-08-03,Epsilon,,,241
Gambia,2020-08-03,Eta,0,0.0,241
Gambia,2020-08-03,Iota,,,241
Gambia,2020-08-03,Lambda,,,241
Gambia,2020-08-03,B.1.621,,,241
Gambia,2020-08-03,S:677P.Pelican,,,241
Gambia,2020-08-03,S:677H.Robin1,,,241
Gambia,2020-08-03,others,241,100.0,241
Gambia,2020-08-03,non_who,241,100.0,241
Gambia,2020-08-17,B.1.160,,,30
Gambia,2020-08-17,B.1.620,,,30
Gambia,2020-08-17,B.1.258,,,30
Gambia,2020-08-17,B.1.221,,,30
Gambia,2020-08-17,B.1.1.302,,,30
Gambia,2020-08-17,B.1.1.277,,,30
Gambia,2020-08-17,B.1.1.519,,,30
Gambia,2020-08-17,B.1.367,,,30
Gambia,2020-08-17,B.1.177,,,30
Gambia,2020-08-17,Beta,,,30
Gambia,2020-08-17,Alpha,0,0.0,30
Gambia,2020-08-17,Gamma,,,30
Gambia,2020-08-17,Delta,0,0.0,30
Gambia,2020-08-17,Kappa,,,30
Gambia,2020-08-17,Epsilon,,,30
Gambia,2020-08-17,Eta,0,0.0,30
Gambia,2020-08-17,Iota,,,30
Gambia,2020-08-17,Lambda,,,30
Gambia,2020-08-17,B.1.621,,,30
Gambia,2020-08-17,S:677P.Pelican,,,30
Gambia,2020-08-17,S:677H.Robin1,,,30
Gambia,2020-08-17,others,30,100.0,30
Gambia,2020-08-17,non_who,30,100.0,30
Gambia,2020-08-31,B.1.160,,,37
Gambia,2020-08-31,B.1.620,,,37
Gambia,2020-08-31,B.1.258,,,37
Gambia,2020-08-31,B.1.221,,,37
Gambia,2020-08-31,B.1.1.302,,,37
Gambia,2020-08-31,B.1.1.277,,,37
Gambia,2020-08-31,B.1.1.519,,,37
Gambia,2020-08-31,B.1.367,,,37
Gambia,2020-08-31,B.1.177,,,37
Gambia,2020-08-31,Beta,,,37
Gambia,2020-08-31,Alpha,0,0.0,37
Gambia,2020-08-31,Gamma,,,37
Gambia,2020-08-31,Delta,0,0.0,37
Gambia,2020-08-31,Kappa,,,37
Gambia,2020-08-31,Epsilon,,,37
Gambia,2020-08-31,Eta,0,0.0,37
Gambia,2020-08-31,Iota,,,37
Gambia,2020-08-31,Lambda,,,37
Gambia,2020-08-31,B.1.621,,,37
Gambia,2020-08-31,S:677P.Pelican,,,37
Gambia,2020-08-31,S:677H.Robin1,,,37
Gambia,2020-08-31,others,37,100.0,37
Gambia,2020-08-31,non_who,37,100.0,37
Gambia,2021-03-22,B.1.160,,,39
Gambia,2021-03-22,B.1.620,,,39
Gambia,2021-03-22,B.1.258,,,39
Gambia,2021-03-22,B.1.221,,,39
Gambia,2021-03-22,B.1.1.302,,,39
Gambia,2021-03-22,B.1.1.277,,,39
Gambia,2021-03-22,B.1.1.519,,,39
Gambia,2021-03-22,B.1.367,,,39
Gambia,2021-03-22,B.1.177,,,39
Gambia,2021-03-22,Beta,,,39
Gambia,2021-03-22,Alpha,32,82.05,39
Gambia,2021-03-22,Gamma,,,39
Gambia,2021-03-22,Delta,0,0.0,39
Gambia,2021-03-22,Kappa,,,39
Gambia,2021-03-22,Epsilon,,,39
Gambia,2021-03-22,Eta,0,0.0,39
Gambia,2021-03-22,Iota,,,39
Gambia,2021-03-22,Lambda,,,39
Gambia,2021-03-22,B.1.621,,,39
Gambia,2021-03-22,S:677P.Pelican,,,39
Gambia,2021-03-22,S:677H.Robin1,,,39
Gambia,2021-03-22,others,7,17.95,39
Gambia,2021-03-22,non_who,7,17.95,39
Gambia,2021-07-12,B.1.160,,,69
Gambia,2021-07-12,B.1.620,,,69
Gambia,2021-07-12,B.1.258,,,69
Gambia,2021-07-12,B.1.221,,,69
Gambia,2021-07-12,B.1.1.302,,,69
Gambia,2021-07-12,B.1.1.277,,,69
Gambia,2021-07-12,B.1.1.519,,,69
Gambia,2021-07-12,B.1.367,,,69
Gambia,2021-07-12,B.1.177,,,69
Gambia,2021-07-12,Beta,,,69
Gambia,2021-07-12,Alpha,0,0.0,69
Gambia,2021-07-12,Gamma,,,69
Gambia,2021-07-12,Delta,68,98.55,69
Gambia,2021-07-12,Kappa,,,69
Gambia,2021-07-12,Epsilon,,,69
Gambia,2021-07-12,Eta,0,0.0,69
Gambia,2021-07-12,Iota,,,69
Gambia,2021-07-12,Lambda,,,69
Gambia,2021-07-12,B.1.621,,,69
Gambia,2021-07-12,S:677P.Pelican,,,69
Gambia,2021-07-12,S:677H.Robin1,,,69
Gambia,2021-07-12,others,1,1.45,69
Gambia,2021-07-12,non_who,1,1.45,69
Germany,2020-05-11,B.1.160,0,0.0,101
Germany,2020-05-11,B.1.620,0,0.0,101
Germany,2020-05-11,B.1.258,0,0.0,101
Germany,2020-05-11,B.1.221,0,0.0,101
Germany,2020-05-11,B.1.1.302,,,101
Germany,2020-05-11,B.1.1.277,0,0.0,101
Germany,2020-05-11,B.1.1.519,0,0.0,101
Germany,2020-05-11,B.1.367,0,0.0,101
Germany,2020-05-11,B.1.177,0,0.0,101
Germany,2020-05-11,Beta,0,0.0,101
Germany,2020-05-11,Alpha,0,0.0,101
Germany,2020-05-11,Gamma,0,0.0,101
Germany,2020-05-11,Delta,0,0.0,101
Germany,2020-05-11,Kappa,0,0.0,101
Germany,2020-05-11,Epsilon,0,0.0,101
Germany,2020-05-11,Eta,0,0.0,101
Germany,2020-05-11,Iota,0,0.0,101
Germany,2020-05-11,Lambda,0,0.0,101
Germany,2020-05-11,B.1.621,0,0.0,101
Germany,2020-05-11,S:677P.Pelican,,,101
Germany,2020-05-11,S:677H.Robin1,,,101
Germany,2020-05-11,others,101,100.0,101
Germany,2020-05-11,non_who,101,100.0,101
Germany,2020-05-25,B.1.160,0,0.0,93
Germany,2020-05-25,B.1.620,0,0.0,93
Germany,2020-05-25,B.1.258,1,1.08,93
Germany,2020-05-25,B.1.221,0,0.0,93
Germany,2020-05-25,B.1.1.302,,,93
Germany,2020-05-25,B.1.1.277,0,0.0,93
Germany,2020-05-25,B.1.1.519,0,0.0,93
Germany,2020-05-25,B.1.367,0,0.0,93
Germany,2020-05-25,B.1.177,0,0.0,93
Germany,2020-05-25,Beta,0,0.0,93
Germany,2020-05-25,Alpha,0,0.0,93
Germany,2020-05-25,Gamma,0,0.0,93
Germany,2020-05-25,Delta,0,0.0,93
Germany,2020-05-25,Kappa,0,0.0,93
Germany,2020-05-25,Epsilon,0,0.0,93
Germany,2020-05-25,Eta,0,0.0,93
Germany,2020-05-25,Iota,0,0.0,93
Germany,2020-05-25,Lambda,0,0.0,93
Germany,2020-05-25,B.1.621,0,0.0,93
Germany,2020-05-25,S:677P.Pelican,,,93
Germany,2020-05-25,S:677H.Robin1,,,93
Germany,2020-05-25,others,92,98.92,93
Germany,2020-05-25,non_who,93,100.0,93
Germany,2020-06-08,B.1.160,0,0.0,82
Germany,2020-06-08,B.1.620,0,0.0,82
Germany,2020-06-08,B.1.258,0,0.0,82
Germany,2020-06-08,B.1.221,0,0.0,82
Germany,2020-06-08,B.1.1.302,,,82
Germany,2020-06-08,B.1.1.277,0,0.0,82
Germany,2020-06-08,B.1.1.519,0,0.0,82
Germany,2020-06-08,B.1.367,0,0.0,82
Germany,2020-06-08,B.1.177,2,2.44,82
Germany,2020-06-08,Beta,0,0.0,82
Germany,2020-06-08,Alpha,0,0.0,82
Germany,2020-06-08,Gamma,0,0.0,82
Germany,2020-06-08,Delta,0,0.0,82
Germany,2020-06-08,Kappa,0,0.0,82
Germany,2020-06-08,Epsilon,0,0.0,82
Germany,2020-06-08,Eta,0,0.0,82
Germany,2020-06-08,Iota,0,0.0,82
Germany,2020-06-08,Lambda,0,0.0,82
Germany,2020-06-08,B.1.621,0,0.0,82
Germany,2020-06-08,S:677P.Pelican,,,82
Germany,2020-06-08,S:677H.Robin1,,,82
Germany,2020-06-08,others,80,97.56,82
Germany,2020-06-08,non_who,82,100.0,82
Germany,2020-06-22,B.1.160,0,0.0,1526
Germany,2020-06-22,B.1.620,0,0.0,1526
Germany,2020-06-22,B.1.258,0,0.0,1526
Germany,2020-06-22,B.1.221,0,0.0,1526
Germany,2020-06-22,B.1.1.302,,,1526
Germany,2020-06-22,B.1.1.277,0,0.0,1526
Germany,2020-06-22,B.1.1.519,0,0.0,1526
Germany,2020-06-22,B.1.367,0,0.0,1526
Germany,2020-06-22,B.1.177,0,0.0,1526
Germany,2020-06-22,Beta,0,0.0,1526
Germany,2020-06-22,Alpha,0,0.0,1526
Germany,2020-06-22,Gamma,0,0.0,1526
Germany,2020-06-22,Delta,0,0.0,1526
Germany,2020-06-22,Kappa,0,0.0,1526
Germany,2020-06-22,Epsilon,0,0.0,1526
Germany,2020-06-22,Eta,0,0.0,1526
Germany,2020-06-22,Iota,0,0.0,1526
Germany,2020-06-22,Lambda,0,0.0,1526
Germany,2020-06-22,B.1.621,0,0.0,1526
Germany,2020-06-22,S:677P.Pelican,,,1526
Germany,2020-06-22,S:677H.Robin1,,,1526
Germany,2020-06-22,others,1526,100.0,1526
Germany,2020-06-22,non_who,1526,100.0,1526
Germany,2020-07-06,B.1.160,0,0.0,390
Germany,2020-07-06,B.1.620,0,0.0,390
Germany,2020-07-06,B.1.258,0,0.0,390
Germany,2020-07-06,B.1.221,0,0.0,390
Germany,2020-07-06,B.1.1.302,,,390
Germany,2020-07-06,B.1.1.277,0,0.0,390
Germany,2020-07-06,B.1.1.519,0,0.0,390
Germany,2020-07-06,B.1.367,0,0.0,390
